Object Name,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Timestamp
Sphere,-1.42,-0.67,5.08,0,0,0,2024-05-04 19:27:16.187
Cube,1.28,-0.82,5.900001,0,0,0,2024-05-04 19:27:16.187
Plane,-0.8619146,-1.150808,4.387512,0,0,0,2024-05-04 19:27:16.187
Cursor,-1.752118,-0.8469859,5.268662,0,0,0,2024-05-04 19:27:16.187
[Debug Updater],-5.34,-1,8.76,0,0,0,2024-05-04 19:27:17.191
eye,-0.52,0.6869754,8.81,0,0,0,2024-05-04 19:27:17.191
Sphere (1),-5.34,0,-1.24,0,0,0,2024-05-04 19:27:17.191
Main Camera,0,0,0,0,0,0,2024-05-04 19:27:17.191
Directional Light,-5.34,2,8.76,50,330,0,2024-05-04 19:27:17.191
Global Volume,-5.213,-1,8.76,0,0,0,2024-05-04 19:27:17.191
Sphere,-1.42,-0.67,5.08,0,0,0,2024-05-04 19:27:17.191
Cube,1.28,-0.82,5.900001,0,0,0,2024-05-04 19:27:17.191
Plane,-0.8619146,-1.150808,4.387512,0,0,0,2024-05-04 19:27:17.191
Cursor,-1.752118,-0.8469859,5.268662,0,0,0,2024-05-04 19:27:17.191
[Debug Updater],-5.34,-1,8.76,0,0,0,2024-05-04 19:27:18.198
eye,-0.52,0.6869754,8.81,0,0,0,2024-05-04 19:27:18.198
Sphere (1),-5.34,0,-1.24,0,0,0,2024-05-04 19:27:18.198
Main Camera,0,0,0,0,0,0,2024-05-04 19:27:18.198
Directional Light,-5.34,2,8.76,50,330,0,2024-05-04 19:27:18.198
Global Volume,-5.213,-1,8.76,0,0,0,2024-05-04 19:27:18.198
Sphere,-1.42,-0.67,5.08,0,0,0,2024-05-04 19:27:18.198
Cube,1.28,-0.82,5.900001,0,0,0,2024-05-04 19:27:18.198
Plane,-0.8619146,-1.150808,4.387512,0,0,0,2024-05-04 19:27:18.198
Cursor,-1.752118,-0.8469859,5.268662,0,0,0,2024-05-04 19:27:18.198
[Debug Updater],-5.34,-1,8.76,0,0,0,2024-05-04 19:27:19.203
eye,-0.52,0.6869754,8.81,0,0,0,2024-05-04 19:27:19.203
Sphere (1),-5.34,0,-1.24,0,0,0,2024-05-04 19:27:19.203
Main Camera,0,0,0,0,0,0,2024-05-04 19:27:19.203
Directional Light,-5.34,2,8.76,50,330,0,2024-05-04 19:27:19.203
Global Volume,-5.213,-1,8.76,0,0,0,2024-05-04 19:27:19.203
Sphere,-0.5799999,-0.67,5.08,0,0,0,2024-05-04 19:27:19.203
Cube,1.28,-0.82,5.900001,0,0,0,2024-05-04 19:27:19.203
Plane,-0.8619146,-1.150808,4.387512,0,0,0,2024-05-04 19:27:19.203
Cursor,-1.752118,-0.8469859,5.268662,0,0,0,2024-05-04 19:27:19.203
[Debug Updater],-5.34,-1,8.76,0,0,0,2024-05-04 19:27:20.208
eye,-0.52,0.6869754,8.81,0,0,0,2024-05-04 19:27:20.208
Sphere (1),-5.34,0,-1.24,0,0,0,2024-05-04 19:27:20.208
Main Camera,0,0,0,0,0,0,2024-05-04 19:27:20.208
Directional Light,-5.34,2,8.76,50,330,0,2024-05-04 19:27:20.208
Global Volume,-5.213,-1,8.76,0,0,0,2024-05-04 19:27:20.208
Sphere,-2.98,-0.67,5.08,0,0,0,2024-05-04 19:27:20.209
Cube,1.28,-0.82,5.900001,0,0,0,2024-05-04 19:27:20.209
Plane,-0.8619146,-1.150808,4.387512,0,0,0,2024-05-04 19:27:20.209
Cursor,-1.752118,-0.8469859,5.268662,0,0,0,2024-05-04 19:27:20.209
[Debug Updater],-5.34,-1,8.76,0,0,0,2024-05-04 19:27:21.210
eye,-0.52,0.6869754,8.81,0,0,0,2024-05-04 19:27:21.210
Sphere (1),-5.34,0,-1.24,0,0,0,2024-05-04 19:27:21.210
Main Camera,0,0,0,0,0,0,2024-05-04 19:27:21.210
Directional Light,-5.34,2,8.76,50,330,0,2024-05-04 19:27:21.210
Global Volume,-5.213,-1,8.76,0,0,0,2024-05-04 19:27:21.211
Sphere,-2.98,-0.67,5.08,0,0,0,2024-05-04 19:27:21.211
Cube,1.28,1.25,5.900001,0,0,0,2024-05-04 19:27:21.211
Plane,-0.8619146,-1.150808,4.387512,0,0,0,2024-05-04 19:27:21.211
Cursor,-1.752118,-0.8469859,5.268662,0,0,0,2024-05-04 19:27:21.211
[Debug Updater],-5.34,-1,8.76,0,0,0,2024-05-04 19:27:22.214
eye,-0.52,0.6869754,8.81,0,0,0,2024-05-04 19:27:22.214
Sphere (1),-5.34,0,-1.24,0,0,0,2024-05-04 19:27:22.214
Main Camera,0,0,0,0,0,0,2024-05-04 19:27:22.214
Directional Light,-5.34,2,8.76,50,330,0,2024-05-04 19:27:22.214
Global Volume,-5.213,-1,8.76,0,0,0,2024-05-04 19:27:22.214
Sphere,-2.98,-0.67,5.08,0,0,0,2024-05-04 19:27:22.214
Cube,1.28,-3.54,5.900001,0,0,0,2024-05-04 19:27:22.214
Plane,-0.8619146,-1.150808,4.387512,0,0,0,2024-05-04 19:27:22.214
Cursor,-1.752118,-0.8469859,5.268662,0,0,0,2024-05-04 19:27:22.214
