Object Name,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Timestamp
Main Camera,0,1,-10,0,0,0,2024-05-04 18:10:04.747
Directional Light,0,3,0,50,330,0,2024-05-04 18:10:04.747
Global Volume,0.127,0,0,0,0,0,2024-05-04 18:10:04.747
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 18:10:04.747
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 18:10:04.747
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 18:10:04.747
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 18:10:04.747
[Debug Updater],0,0,0,0,0,0,2024-05-04 18:10:05.753
Sphere (1),0,1,-10,0,0,0,2024-05-04 18:10:05.753
Main Camera,0,1,-10,0,0,0,2024-05-04 18:10:05.753
Directional Light,0,3,0,50,330,0,2024-05-04 18:10:05.753
Global Volume,0.127,0,0,0,0,0,2024-05-04 18:10:05.753
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 18:10:05.753
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 18:10:05.753
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 18:10:05.753
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 18:10:05.753
[Debug Updater],0,0,0,0,0,0,2024-05-04 18:10:06.755
Sphere (1),0,1,-10,0,0,0,2024-05-04 18:10:06.755
Main Camera,0,1,-10,0,0,0,2024-05-04 18:10:06.755
Directional Light,0,3,0,50,330,0,2024-05-04 18:10:06.755
Global Volume,0.127,0,0,0,0,0,2024-05-04 18:10:06.755
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 18:10:06.755
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 18:10:06.755
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 18:10:06.755
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 18:10:06.755
