Object Name,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Timestamp
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:30:57.541
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:30:57.541
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:30:58.542
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:30:58.542
Main Camera,0,1,-10,0,0,0,2024-05-03 14:30:58.542
Directional Light,0,3,0,50,330,0,2024-05-03 14:30:58.542
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:30:58.542
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:30:58.542
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:30:58.542
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:30:58.542
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:30:58.542
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:30:59.545
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:30:59.545
Main Camera,0,1,-10,0,0,0,2024-05-03 14:30:59.545
Directional Light,0,3,0,50,330,0,2024-05-03 14:30:59.545
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:30:59.545
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:30:59.545
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:30:59.545
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:30:59.545
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:30:59.545
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:31:00.549
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:31:00.549
Main Camera,0,1,-10,0,0,0,2024-05-03 14:31:00.549
Directional Light,0,3,0,50,330,0,2024-05-03 14:31:00.549
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:31:00.549
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:31:00.549
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:31:00.549
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:31:00.549
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:31:00.549
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:31:01.554
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:31:01.554
Main Camera,0,1,-10,0,0,0,2024-05-03 14:31:01.554
Directional Light,0,3,0,50,330,0,2024-05-03 14:31:01.554
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:31:01.554
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:31:01.554
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:31:01.554
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:31:01.554
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:31:01.554
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:31:02.557
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:31:02.557
Main Camera,0,1,-10,0,0,0,2024-05-03 14:31:02.557
Directional Light,0,3,0,50,330,0,2024-05-03 14:31:02.557
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:31:02.557
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:31:02.557
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:31:02.557
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:31:02.557
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:31:02.557
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:31:03.558
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:31:03.558
Main Camera,0,1,-10,0,0,0,2024-05-03 14:31:03.558
Directional Light,0,3,0,50,330,0,2024-05-03 14:31:03.558
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:31:03.558
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:31:03.558
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:31:03.558
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:31:03.558
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:31:03.558
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:31:04.563
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:31:04.563
Main Camera,0,1,-10,0,0,0,2024-05-03 14:31:04.563
Directional Light,0,3,0,50,330,0,2024-05-03 14:31:04.563
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:31:04.563
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:31:04.563
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:31:04.563
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:31:04.563
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:31:04.563
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:31:05.563
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:31:05.563
Main Camera,0,1,-10,0,0,0,2024-05-03 14:31:05.563
Directional Light,0,3,0,50,330,0,2024-05-03 14:31:05.563
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:31:05.563
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:31:05.563
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:31:05.563
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:31:05.563
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:31:05.563
