Object Name,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Timestamp
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:04:50.822
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:04:50.822
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:04:50.822
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:04:51.828
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:04:51.828
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:04:51.828
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:04:51.828
Directional Light,0,3,0,50,330,0,2024-05-04 19:04:51.828
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:04:51.828
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:04:51.828
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:04:51.828
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:04:51.828
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:04:51.828
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:04:52.859
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:04:52.859
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:04:52.859
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:04:52.859
Directional Light,0,3,0,50,330,0,2024-05-04 19:04:52.859
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:04:52.859
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:04:52.859
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:04:52.859
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:04:52.859
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:04:52.859
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:04:53.860
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:04:53.860
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:04:53.860
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:04:53.860
Directional Light,0,3,0,50,330,0,2024-05-04 19:04:53.860
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:04:53.860
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:04:53.860
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:04:53.860
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:04:53.860
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:04:53.860
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:04:54.875
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:04:54.875
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:04:54.875
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:04:54.875
Directional Light,0,3,0,50,330,0,2024-05-04 19:04:54.875
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:04:54.875
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:04:54.875
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:04:54.875
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:04:54.875
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:04:54.875
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:04:55.893
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:04:55.893
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:04:55.893
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:04:55.893
Directional Light,0,3,0,50,330,0,2024-05-04 19:04:55.893
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:04:55.893
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:04:55.893
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:04:55.893
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:04:55.893
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:04:55.893
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:04:56.897
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:04:56.897
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:04:56.897
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:04:56.897
Directional Light,0,3,0,50,330,0,2024-05-04 19:04:56.897
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:04:56.897
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:04:56.898
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:04:56.898
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:04:56.898
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:04:56.898
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:04:57.904
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:04:57.904
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:04:57.904
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:04:57.904
Directional Light,0,3,0,50,330,0,2024-05-04 19:04:57.904
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:04:57.905
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:04:57.905
Cube,6.56,0.18,-2.86,0,0,0,2024-05-04 19:04:57.905
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:04:57.905
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:04:57.905
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:04:58.908
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:04:58.908
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:04:58.908
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:04:58.908
Directional Light,0,3,0,50,330,0,2024-05-04 19:04:58.908
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:04:58.908
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:04:58.908
Cube,6.51,0.18,-2.86,0,0,0,2024-05-04 19:04:58.908
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:04:58.908
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:04:58.908
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:04:59.908
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:04:59.908
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:04:59.908
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:04:59.908
Directional Light,0,3,0,50,330,0,2024-05-04 19:04:59.908
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:04:59.908
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:04:59.908
Cube,6.58,0.18,-2.86,0,0,0,2024-05-04 19:04:59.908
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:04:59.908
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:04:59.908
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:05:00.909
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:05:00.909
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:05:00.909
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:05:00.909
Directional Light,0,3,0,50,330,0,2024-05-04 19:05:00.909
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:05:00.909
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:05:00.909
Cube,7.84,0.18,-2.86,0,0,0,2024-05-04 19:05:00.909
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:05:00.909
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:05:00.909
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:05:01.914
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:05:01.914
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:05:01.914
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:05:01.914
Directional Light,0,3,0,50,330,0,2024-05-04 19:05:01.914
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:05:01.914
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:05:01.914
Cube,6.76,0.18,-2.86,0,0,0,2024-05-04 19:05:01.914
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:05:01.914
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:05:01.914
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:05:02.917
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:05:02.917
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:05:02.917
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:05:02.917
Directional Light,0,3,0,50,330,0,2024-05-04 19:05:02.917
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:05:02.917
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:05:02.917
Cube,6.76,0.18,-2.86,0,0,0,2024-05-04 19:05:02.917
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:05:02.917
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:05:02.917
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:05:03.919
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:05:03.919
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:05:03.919
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:05:03.919
Directional Light,0,3,0,50,330,0,2024-05-04 19:05:03.919
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:05:03.919
Sphere,2.85,0.33,-3.68,0,0,0,2024-05-04 19:05:03.919
Cube,6.76,0.18,-2.86,0,0,0,2024-05-04 19:05:03.919
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:05:03.919
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:05:03.919
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:05:04.925
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:05:04.925
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:05:04.925
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:05:04.925
Directional Light,0,3,0,50,330,0,2024-05-04 19:05:04.925
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:05:04.925
Sphere,2.53,0.33,-3.68,0,0,0,2024-05-04 19:05:04.925
Cube,6.76,0.18,-2.86,0,0,0,2024-05-04 19:05:04.925
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:05:04.925
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:05:04.925
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:05:05.926
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:05:05.926
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:05:05.926
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:05:05.926
Directional Light,0,3,0,50,330,0,2024-05-04 19:05:05.926
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:05:05.926
Sphere,2.9,0.33,-3.68,0,0,0,2024-05-04 19:05:05.926
Cube,6.76,0.18,-2.86,0,0,0,2024-05-04 19:05:05.926
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:05:05.926
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:05:05.926
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:05:06.927
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:05:06.927
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:05:06.927
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:05:06.927
Directional Light,0,3,0,50,330,0,2024-05-04 19:05:06.927
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:05:06.927
Sphere,3.26,0.33,-3.68,0,0,0,2024-05-04 19:05:06.927
Cube,6.76,0.18,-2.86,0,0,0,2024-05-04 19:05:06.927
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:05:06.927
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:05:06.927
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:05:07.937
eye,4.82,1.686975,0.05,0,0,0,2024-05-04 19:05:07.937
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:05:07.937
Main Camera,5.34,1,-8.76,0,0,0,2024-05-04 19:05:07.937
Directional Light,0,3,0,50,330,0,2024-05-04 19:05:07.937
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:05:07.937
Sphere,3.26,0.33,-3.68,0,0,0,2024-05-04 19:05:07.937
Cube,6.76,0.18,-2.86,0,0,0,2024-05-04 19:05:07.937
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:05:07.937
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:05:07.937
