Object Name,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Timestamp
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:04.690
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:04.690
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:05.694
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:05.694
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:05.694
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:05.694
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:05.694
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:48:05.694
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:48:05.694
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:05.694
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:05.694
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:06.699
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:06.699
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:06.699
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:06.699
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:06.699
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:48:06.699
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:48:06.699
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:06.699
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:06.699
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:07.704
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:07.704
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:07.704
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:07.704
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:07.704
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:48:07.704
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:48:07.704
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:07.704
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:07.704
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:08.911
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:08.911
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:08.911
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:08.911
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:08.911
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:48:08.911
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:48:08.911
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:08.911
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:08.911
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:09.914
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:09.914
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:09.914
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:09.914
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:09.914
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:48:09.914
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:48:09.914
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:09.914
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:09.914
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:10.921
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:10.921
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:10.921
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:10.921
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:10.921
Sphere,2.103,0.33,-3.68,0,0,0,2024-05-03 14:48:10.921
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:48:10.921
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:10.921
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:10.921
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:11.927
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:11.927
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:11.927
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:11.927
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:11.927
Sphere,2.103,0.33,-3.68,0,0,0,2024-05-03 14:48:11.927
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:48:11.927
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:11.927
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:11.927
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:12.934
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:12.934
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:12.934
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:12.934
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:12.934
Sphere,2.103,0.33,-3.68,0,0,0,2024-05-03 14:48:12.934
Cube,6.57,0.18,-4.376,0,0,0,2024-05-03 14:48:12.934
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:12.934
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:12.934
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:13.934
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:13.934
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:13.934
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:13.934
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:13.934
Sphere,2.103,0.33,-3.68,0,0,0,2024-05-03 14:48:13.934
Cube,6.57,0.18,-5.311,0,0,0,2024-05-03 14:48:13.934
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:13.934
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:13.934
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:14.934
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:14.934
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:14.934
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:14.934
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:14.934
Sphere,2.103,0.33,-3.68,0,0,0,2024-05-03 14:48:14.934
Cube,6.57,0.18,-5.311,0,0,0,2024-05-03 14:48:14.934
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:14.934
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:14.934
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:15.935
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:15.935
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:15.935
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:15.935
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:15.935
Sphere,2.103,0.33,-3.68,0,0,0,2024-05-03 14:48:15.935
Cube,6.57,0.18,-5.311,0,0,0,2024-05-03 14:48:15.935
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:15.935
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:15.935
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:16.936
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:16.936
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:16.936
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:16.936
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:16.936
Sphere,2.103,0.33,-3.68,0,0,0,2024-05-03 14:48:16.936
Cube,6.57,0.18,-5.311,0,0,0,2024-05-03 14:48:16.936
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:16.937
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:16.937
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:17.938
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:17.938
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:17.938
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:17.938
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:17.938
Sphere,2.103,0.33,-3.68,0,0,0,2024-05-03 14:48:17.938
Cube,6.57,0.18,-5.311,0,0,0,2024-05-03 14:48:17.938
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:17.938
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:17.938
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:18.946
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:18.946
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:18.946
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:18.946
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:18.946
Sphere,2.103,0.33,-3.68,0,0,0,2024-05-03 14:48:18.946
Cube,6.57,0.18,-5.311,0,0,0,2024-05-03 14:48:18.946
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:18.946
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:18.946
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:19.946
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:19.946
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:19.946
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:19.946
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:19.946
Sphere,2.103,0.33,-3.68,0,0,0,2024-05-03 14:48:19.946
Cube,6.57,0.18,-5.311,0,0,0,2024-05-03 14:48:19.946
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:19.946
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:19.946
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:20.950
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:20.951
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:20.951
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:20.951
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:20.951
Sphere,2.103,0.33,-3.68,0,0,0,2024-05-03 14:48:20.951
Cube,6.57,0.18,-5.311,0,0,0,2024-05-03 14:48:20.951
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:20.951
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:20.951
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:48:21.954
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:48:21.954
Main Camera,0,1,-10,0,0,0,2024-05-03 14:48:21.954
Directional Light,0,3,0,50,330,0,2024-05-03 14:48:21.954
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:48:21.954
Sphere,2.103,0.33,-3.68,0,0,0,2024-05-03 14:48:21.954
Cube,6.57,0.18,-5.311,0,0,0,2024-05-03 14:48:21.954
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:48:21.954
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:48:21.954
