Object Name,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Timestamp
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 12:44:26.448
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 12:44:26.448
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 12:44:26.448
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 12:44:26.448
[Debug Updater],0,0,0,0,0,0,2024-05-03 12:44:27.452
Sphere (1),0,1,-10,0,0,0,2024-05-03 12:44:27.452
Main Camera,0,1,-10,0,0,0,2024-05-03 12:44:27.452
Directional Light,0,3,0,50,330,0,2024-05-03 12:44:27.452
Global Volume,0.127,0,0,0,0,0,2024-05-03 12:44:27.452
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 12:44:27.452
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 12:44:27.452
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 12:44:27.452
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 12:44:27.452
[Debug Updater],0,0,0,0,0,0,2024-05-03 12:44:28.454
Sphere (1),0,1,-10,0,0,0,2024-05-03 12:44:28.454
Main Camera,0,1,-10,0,0,0,2024-05-03 12:44:28.454
Directional Light,0,3,0,50,330,0,2024-05-03 12:44:28.454
Global Volume,0.127,0,0,0,0,0,2024-05-03 12:44:28.454
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 12:44:28.454
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 12:44:28.454
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 12:44:28.454
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 12:44:28.454
[Debug Updater],0,0,0,0,0,0,2024-05-03 12:44:29.460
Sphere (1),0,1,-10,0,0,0,2024-05-03 12:44:29.460
Main Camera,0,1,-10,0,0,0,2024-05-03 12:44:29.460
Directional Light,0,3,0,50,330,0,2024-05-03 12:44:29.460
Global Volume,0.127,0,0,0,0,0,2024-05-03 12:44:29.460
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 12:44:29.460
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 12:44:29.460
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 12:44:29.460
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 12:44:29.460
