Object Name,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Timestamp
Main Camera,0,1,-10,0,0,0,2024-05-03 14:25:56.172
Directional Light,0,3,0,50,330,0,2024-05-03 14:25:56.172
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:25:56.172
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:25:56.172
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:25:56.172
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:25:56.172
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:25:56.172
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:25:57.173
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:25:57.173
Main Camera,0,1,-10,0,0,0,2024-05-03 14:25:57.173
Directional Light,0,3,0,50,330,0,2024-05-03 14:25:57.173
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:25:57.173
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:25:57.173
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:25:57.173
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:25:57.173
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:25:57.173
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:25:58.173
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:25:58.173
Main Camera,0,1,-10,0,0,0,2024-05-03 14:25:58.173
Directional Light,0,3,0,50,330,0,2024-05-03 14:25:58.173
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:25:58.173
Sphere,1.91,0.33,-3.68,0,0,0,2024-05-03 14:25:58.173
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:25:58.173
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:25:58.173
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:25:58.173
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:25:59.188
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:25:59.188
Main Camera,0,1,-10,0,0,0,2024-05-03 14:25:59.188
Directional Light,0,3,0,50,330,0,2024-05-03 14:25:59.188
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:25:59.188
Sphere,1.91,0.33,-3.68,0,0,0,2024-05-03 14:25:59.188
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:25:59.188
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:25:59.188
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:25:59.188
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:26:00.189
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:26:00.189
Main Camera,0,1,-10,0,0,0,2024-05-03 14:26:00.189
Directional Light,0,3,0,50,330,0,2024-05-03 14:26:00.189
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:26:00.189
Sphere,1.91,0.33,-3.68,0,0,0,2024-05-03 14:26:00.189
Cube,3.71,0.18,-2.86,0,0,0,2024-05-03 14:26:00.189
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:26:00.189
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:26:00.189
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:26:01.196
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:26:01.196
Main Camera,0,1,-10,0,0,0,2024-05-03 14:26:01.196
Directional Light,0,3,0,50,330,0,2024-05-03 14:26:01.196
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:26:01.196
Sphere,1.91,0.33,-3.68,0,0,0,2024-05-03 14:26:01.196
Cube,0.3,0.18,-2.86,0,0,0,2024-05-03 14:26:01.196
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:26:01.196
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:26:01.196
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:26:02.198
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:26:02.198
Main Camera,0,1,-10,0,0,0,2024-05-03 14:26:02.198
Directional Light,0,3,0,50,330,0,2024-05-03 14:26:02.198
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:26:02.198
Sphere,1.91,0.33,-3.68,0,0,0,2024-05-03 14:26:02.198
Cube,0.3,0.18,-2.86,0,0,0,2024-05-03 14:26:02.198
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:26:02.198
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:26:02.198
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:26:03.203
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:26:03.204
Main Camera,0,1,-10,0,0,0,2024-05-03 14:26:03.204
Directional Light,0,3,0,50,330,0,2024-05-03 14:26:03.204
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:26:03.204
Sphere,1.91,0.33,-3.68,0,0,0,2024-05-03 14:26:03.204
Cube,0.3,0.18,-2.86,0,0,0,2024-05-03 14:26:03.204
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:26:03.204
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:26:03.204
