Object Name,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Timestamp
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:01:19.809
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:01:19.809
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:01:19.809
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:01:19.809
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:01:19.809
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:01:20.814
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:01:20.814
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:01:20.814
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:01:20.814
Directional Light,0,3,0,50,330,0,2024-05-04 19:01:20.814
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:01:20.814
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:01:20.814
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:01:20.814
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:01:20.814
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:01:20.814
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:01:21.820
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:01:21.820
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:01:21.820
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:01:21.820
Directional Light,0,3,0,50,330,0,2024-05-04 19:01:21.820
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:01:21.820
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:01:21.820
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:01:21.820
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:01:21.820
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-04 19:01:21.820
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:01:22.819
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:01:22.819
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:01:22.819
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:01:22.819
Directional Light,0,3,0,50,330,0,2024-05-04 19:01:22.819
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:01:22.819
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:01:22.819
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:01:22.819
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:01:22.819
Cursor,1.33,0.1530141,-3.491338,0,0,0,2024-05-04 19:01:22.819
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:01:23.825
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:01:23.825
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:01:23.825
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:01:23.825
Directional Light,0,3,0,50,330,0,2024-05-04 19:01:23.825
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:01:23.825
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:01:23.825
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:01:23.825
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:01:23.825
Cursor,0.63,0.1530141,-3.491338,0,0,0,2024-05-04 19:01:23.825
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:01:24.827
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:01:24.827
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:01:24.827
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:01:24.827
Directional Light,0,3,0,50,330,0,2024-05-04 19:01:24.827
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:01:24.827
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:01:24.827
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:01:24.827
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:01:24.827
Cursor,0.63,0.1530141,-3.491338,0,0,0,2024-05-04 19:01:24.827
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:01:25.830
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:01:25.830
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:01:25.830
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:01:25.830
Directional Light,0,3,0,50,330,0,2024-05-04 19:01:25.830
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:01:25.830
Sphere,1.19,0.33,-3.68,0,0,0,2024-05-04 19:01:25.830
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:01:25.830
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:01:25.830
Cursor,0.63,0.1530141,-3.491338,0,0,0,2024-05-04 19:01:25.830
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:01:26.832
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:01:26.832
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:01:26.832
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:01:26.832
Directional Light,0,3,0,50,330,0,2024-05-04 19:01:26.832
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:01:26.832
Sphere,1.19,0.33,-3.68,0,0,0,2024-05-04 19:01:26.832
Cube,6.57,0.18,-4.71,0,0,0,2024-05-04 19:01:26.832
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:01:26.833
Cursor,0.63,0.1530141,-3.491338,0,0,0,2024-05-04 19:01:26.833
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:01:27.836
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:01:27.836
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:01:27.836
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:01:27.836
Directional Light,0,3,0,50,330,0,2024-05-04 19:01:27.836
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:01:27.836
Sphere,1.19,0.33,-3.68,0,0,0,2024-05-04 19:01:27.836
Cube,6.57,0.18,-4.71,0,0,0,2024-05-04 19:01:27.836
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:01:27.836
Cursor,0.63,0.1530141,-3.491338,0,0,0,2024-05-04 19:01:27.836
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:01:28.837
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:01:28.837
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:01:28.837
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:01:28.837
Directional Light,0,3,0,50,330,0,2024-05-04 19:01:28.837
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:01:28.837
Sphere,1.19,0.33,-3.68,0,0,0,2024-05-04 19:01:28.837
Cube,6.57,0.18,-4.71,0,0,0,2024-05-04 19:01:28.837
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:01:28.837
Cursor,0.63,0.1530141,-3.491338,0,0,0,2024-05-04 19:01:28.837
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:01:29.843
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:01:29.843
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:01:29.843
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:01:29.843
Directional Light,0,3,0,50,330,0,2024-05-04 19:01:29.843
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:01:29.843
Sphere,1.19,0.33,-3.68,0,0,0,2024-05-04 19:01:29.843
Cube,6.57,0.18,-4.71,0,0,0,2024-05-04 19:01:29.843
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:01:29.843
Cursor,0.63,0.1530141,-3.491338,0,0,0,2024-05-04 19:01:29.843
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:01:30.846
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:01:30.846
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:01:30.846
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:01:30.846
Directional Light,0,3,0,50,330,0,2024-05-04 19:01:30.846
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:01:30.846
Sphere,1.19,0.33,-3.68,0,0,0,2024-05-04 19:01:30.846
Cube,6.57,0.18,-4.71,0,0,0,2024-05-04 19:01:30.846
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:01:30.846
Cursor,0.63,0.1530141,-3.491338,0,0,0,2024-05-04 19:01:30.846
