Object Name,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Timestamp
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:12.602
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:13.603
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:13.603
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:13.603
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:13.603
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:13.603
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:28:13.603
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:28:13.603
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:13.603
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:13.603
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:14.609
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:14.609
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:14.609
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:14.609
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:14.609
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:28:14.609
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:28:14.609
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:14.609
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:14.609
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:15.611
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:15.611
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:15.611
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:15.611
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:15.611
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:28:15.611
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:28:15.611
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:15.611
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:15.611
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:16.616
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:16.616
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:16.616
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:16.616
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:16.616
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:28:16.616
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:28:16.616
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:16.616
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:16.616
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:17.621
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:17.621
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:17.621
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:17.621
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:17.621
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:28:17.621
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:28:17.621
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:17.621
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:17.621
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:18.621
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:18.621
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:18.621
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:18.621
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:18.621
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:28:18.621
Cube,6.57,0.18,-2.86,0,0,0,2024-05-03 14:28:18.621
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:18.621
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:18.621
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:19.626
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:19.626
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:19.626
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:19.626
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:19.626
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:28:19.626
Cube,1.79,0.18,-2.86,0,0,0,2024-05-03 14:28:19.626
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:19.626
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:19.626
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:20.627
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:20.627
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:20.627
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:20.627
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:20.627
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-03 14:28:20.627
Cube,1.79,0.18,-2.86,0,0,0,2024-05-03 14:28:20.627
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:20.627
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:20.627
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:21.629
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:21.629
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:21.629
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:21.629
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:21.629
Sphere,3.92,0.33,-7.498,0,0,0,2024-05-03 14:28:21.629
Cube,1.79,0.18,-2.86,0,0,0,2024-05-03 14:28:21.629
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:21.629
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:21.629
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:22.636
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:22.636
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:22.636
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:22.636
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:22.636
Sphere,3.92,0.33,-7.498,0,0,0,2024-05-03 14:28:22.636
Cube,1.79,0.18,-2.86,0,0,0,2024-05-03 14:28:22.636
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:22.636
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:22.636
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:23.638
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:23.638
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:23.638
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:23.638
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:23.638
Sphere,3.92,0.33,-7.498,0,0,0,2024-05-03 14:28:23.638
Cube,1.79,0.18,-2.86,0,0,0,2024-05-03 14:28:23.638
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:23.638
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:23.638
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:24.644
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:24.644
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:24.644
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:24.644
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:24.644
Sphere,3.92,0.33,-7.498,0,0,0,2024-05-03 14:28:24.644
Cube,1.79,0.18,-2.86,0,0,0,2024-05-03 14:28:24.644
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:24.644
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:24.644
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:25.647
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:25.647
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:25.647
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:25.647
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:25.647
Sphere,3.92,0.33,-7.498,0,0,0,2024-05-03 14:28:25.647
Cube,1.79,0.18,-2.86,0,0,0,2024-05-03 14:28:25.647
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:25.647
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:25.647
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:26.653
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:26.653
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:26.653
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:26.653
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:26.653
Sphere,3.92,0.33,-7.498,0,0,0,2024-05-03 14:28:26.653
Cube,1.79,0.18,-2.86,0,0,0,2024-05-03 14:28:26.653
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:26.653
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:26.653
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:27.657
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:27.657
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:27.657
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:27.657
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:27.657
Sphere,3.92,0.33,-7.498,0,0,0,2024-05-03 14:28:27.657
Cube,1.79,0.18,-2.86,0,0,0,2024-05-03 14:28:27.657
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:27.657
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:27.657
[Debug Updater],0,0,0,0,0,0,2024-05-03 14:28:28.662
Sphere (1),0,1,-10,0,0,0,2024-05-03 14:28:28.662
Main Camera,0,1,-10,0,0,0,2024-05-03 14:28:28.662
Directional Light,0,3,0,50,330,0,2024-05-03 14:28:28.662
Global Volume,0.127,0,0,0,0,0,2024-05-03 14:28:28.662
Sphere,3.92,0.33,-7.498,0,0,0,2024-05-03 14:28:28.662
Cube,1.79,0.18,-2.86,0,0,0,2024-05-03 14:28:28.662
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-03 14:28:28.662
Cursor,3.587882,0.1530141,-3.491338,0,0,0,2024-05-03 14:28:28.662
