Object Name,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Timestamp
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:03:36.057
Sphere,3.92,0.33,-3.68,0,0,0,2024-05-04 19:03:36.057
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:03:36.057
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:03:36.057
Cursor,0.8,0.1530141,-3.491338,0,0,0,2024-05-04 19:03:36.057
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:03:37.061
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:03:37.061
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:03:37.061
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:03:37.061
Directional Light,0,3,0,50,330,0,2024-05-04 19:03:37.061
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:03:37.061
Sphere,1.59,0.33,-3.68,0,0,0,2024-05-04 19:03:37.061
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:03:37.061
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:03:37.061
Cursor,0.8,0.1530141,-3.491338,0,0,0,2024-05-04 19:03:37.061
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:03:38.062
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:03:38.062
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:03:38.062
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:03:38.062
Directional Light,0,3,0,50,330,0,2024-05-04 19:03:38.062
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:03:38.062
Sphere,1.59,0.33,-3.68,0,0,0,2024-05-04 19:03:38.062
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:03:38.062
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:03:38.062
Cursor,0.8,0.1530141,-3.491338,0,0,0,2024-05-04 19:03:38.062
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:03:39.063
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:03:39.063
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:03:39.063
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:03:39.063
Directional Light,0,3,0,50,330,0,2024-05-04 19:03:39.063
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:03:39.063
Sphere,1.59,0.33,-3.68,0,0,0,2024-05-04 19:03:39.063
Cube,6.57,0.18,-2.86,0,0,0,2024-05-04 19:03:39.063
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:03:39.063
Cursor,0.8,0.1530141,-3.491338,0,0,0,2024-05-04 19:03:39.063
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:03:40.064
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:03:40.064
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:03:40.064
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:03:40.064
Directional Light,0,3,0,50,330,0,2024-05-04 19:03:40.064
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:03:40.064
Sphere,1.59,0.33,-3.68,0,0,0,2024-05-04 19:03:40.064
Cube,6.57,0.18,-5.31,0,0,0,2024-05-04 19:03:40.064
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:03:40.064
Cursor,0.8,0.1530141,-3.491338,0,0,0,2024-05-04 19:03:40.064
[Debug Updater],0,0,0,0,0,0,2024-05-04 19:03:41.071
eye,3.17,1.686975,-2.89,0,0,0,2024-05-04 19:03:41.071
Sphere (1),0,1,-10,0,0,0,2024-05-04 19:03:41.071
Main Camera,2.61,1,-8.76,0,0,0,2024-05-04 19:03:41.071
Directional Light,0,3,0,50,330,0,2024-05-04 19:03:41.071
Global Volume,0.127,0,0,0,0,0,2024-05-04 19:03:41.071
Sphere,1.59,0.33,-3.68,0,0,0,2024-05-04 19:03:41.071
Cube,6.57,0.18,-5.31,0,0,0,2024-05-04 19:03:41.071
Plane,4.478086,-0.1508079,-4.372488,0,0,0,2024-05-04 19:03:41.071
Cursor,0.8,0.1530141,-3.491338,0,0,0,2024-05-04 19:03:41.071
